,id,aeroplane_cnt,bicycle_cnt,bird_cnt,boat_cnt,bottle_cnt,bus_cnt,car_cnt,cat_cnt,chair_cnt,cow_cnt,diningtable_cnt,dog_cnt,horse_cnt,motorbike_cnt,person_cnt,pottedplant_cnt,sheep_cnt,sofa_cnt,train_cnt,tvmonitor_cnt
625,2008_008324,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
626,2008_008343,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
627,2008_008462,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
628,2008_008476,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
629,2008_008511,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
630,2008_008521,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
631,2008_008525,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
632,2008_008541,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
633,2008_008545,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
634,2008_008550,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
635,2008_008770,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
636,2008_008773,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
637,2009_000006,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
638,2009_000015,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
639,2009_000028,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
640,2009_000029,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
641,2009_000073,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
642,2009_000100,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
643,2009_000103,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
644,2009_000133,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
645,2009_000161,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
646,2009_000176,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
647,2009_000177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
648,2009_000250,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
649,2009_000285,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
650,2009_000347,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
651,2009_000385,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
652,2009_000400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
653,2009_000405,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
654,2009_000408,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
655,2009_000409,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
656,2009_000420,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
657,2009_000444,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
658,2009_000454,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
659,2009_000503,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
660,2009_000505,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
661,2009_000532,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
662,2009_000535,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
663,2009_000544,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
664,2009_000553,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
665,2009_000562,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
666,2009_000603,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
667,2009_000626,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
668,2009_000635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
669,2009_000655,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
670,2009_000662,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
671,2009_000684,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
